"STATION","NAME","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2010-11","4.5","160","0","20","11",,,"0","5","2","1","0","14",,,"1.30","75","1180","615","4.53",,"43.9","49.3","38.4","320","330","29.1","37"
"USW00094248","RENTON MUNICIPAL AIRPORT, WA US","2010-12","5.4","160","0","21","11",,,"0","3","0","0","0","20",,,"1.92","59","1836","655","7.63",,"43.8","49.1","38.6","220","210","25.9","39"
"US1WAKP0023","BREMERTON 2.8 NE, WA US","2010-01",,,,"27","17","0","0",,,,,,,"0","0.0","1.51",,,,"9.72","0.0",,,,,,,
"US1WAKP0023","BREMERTON 2.8 NE, WA US","2010-02",,,,"18","9",,"0",,,,,,,,"0.0","0.91",,,,"3.84","0.0",,,,,,,
"US1WAKP0023","BREMERTON 2.8 NE, WA US","2010-03",,,,"17","7",,"0",,,,,,,,"0.0","1.03",,,,"3.97","0.0",,,,,,,
"US1WAKP0023","BREMERTON 2.8 NE, WA US","2010-04",,,,"18","9",,"0",,,,,,,,"0.0","0.62",,,,"3.11","0.0",,,,,,,
"US1WAKP0023","BREMERTON 2.8 NE, WA US","2010-05",,,,"16","10",,"0",,,,,,,,"0.0","0.83",,,,"4.41","0.0",,,,,,,
"US1WAKP0023","BREMERTON 2.8 NE, WA US","2010-06",,,,"10","6",,"0",,,,,,,,"0.0","0.42",,,,"1.64","0.0",,,,,,,
"US1WAKP0023","BREMERTON 2.8 NE, WA US","2010-07",,,,"4","1",,"0",,,,,,,,"0.0","0.15",,,,"0.24","0.0",,,,,,,
"US1WAKP0023","BREMERTON 2.8 NE, WA US","2010-08",,,,"6","2",,"0",,,,,,,,"0.0","0.31",,,,"0.57","0.0",,,,,,,
"US1WAKP0023","BREMERTON 2.8 NE, WA US","2010-09",,,,"22","11",,"0",,,,,,,,"0.0","0.86",,,,"4.31","0.0",,,,,,,
"US1WAKP0023","BREMERTON 2.8 NE, WA US","2010-10",,,,"11","7",,"0",,,,,,,,"0.0","1.97",,,,"5.22","0.0",,,,,,,
"US1WAKP0023","BREMERTON 2.8 NE, WA US","2010-11",,,,"20","10",,"1",,,,,,,,"2.5","0.76",,,,"4.12","2.5",,,,,,,
"USC00455525","MONROE, WA US","2010-01",,"0","0",,,"0","0","0","7","0","0","0","28","0","0.0",,"59",,"571",,"0.0","43.1","49.4","36.8",,,,
"USC00455525","MONROE, WA US","2010-02",,"0","0",,,"0","0","0","9","0","0","0","21","0","0.0",,"59",,"598",,"0.0","43.7","52.3","35.0",,,,
"USC00455525","MONROE, WA US","2010-03",,"0","0","15","11","0","0","0","8","0","2","0","24","0","0.0","0.88","71",,"597","4.06","0.0","45.8","55.3","36.2",,,,
"USC00455525","MONROE, WA US","2010-04",,"0","0",,,"0","0","0","2","0","3","0","27","0","0.0",,"75",,"514",,"0.0","47.9","56.6","39.1",,,,
"USC00455525","MONROE, WA US","2010-05",,"0","0",,,"0","0","0","0","0","4","0","33","0","0.0",,"74",,"431",,"0.0","50.6","59.8","41.4",,,,
"USC00455525","MONROE, WA US","2010-06",,"0","0","10","5","0","0","0","0","0","6","0","41","0","0.0","0.55","75",,"246","1.97","0.0","56.8","64.8","48.8",,,,
"USC00455525","MONROE, WA US","2010-07",,"30","30","6","1","0","0","0","0","0","22","0","45","0","0.0","0.24","89","98","98","0.33","0.0","62.8","74.4","51.1",,,,
"USC00455525","MONROE, WA US","2010-08",,"65","35","7","5","0","0","0","0","0","15","1","35","0","0.0","0.75","91","234","136","1.89","0.0","61.7","72.7","50.8",,,,
"USC00455525","MONROE, WA US","2010-09",,"68","3","19","9","0","0","0","0","0","6","0","39","0","0.0","0.90","80","420","186","3.76","0.0","58.9","66.4","51.4",,,,
"USC00455525","MONROE, WA US","2010-10",,"68","0","18","11","0","0","0","0","0","0","0","33","0","0.0","1.05","69","846","426","3.98","0.0","51.2","59.3","43.2",,,,
"USC00455525","MONROE, WA US","2010-11",,"68","0","21","14",,"0","0","11","3","2","0","10",,"0.0","0.90","72","1579","732","5.48","0.0","40.6","46.6","34.6",,,,
"USC00455525","MONROE, WA US","2010-12",,"68","0","25","18","0","0","0","11","1","0","0","17","0","0.0","2.40","54","2352","773","7.98","0.0","40.0","46.6","33.5",,,,
"US1WAPR0043","GIG HARBOR 0.9 SE, WA US","2010-08",,,,"3","1",,,,,,,,,,,"0.18",,,,"0.22",,,,,,,,
"US1WAPR0043","GIG HARBOR 0.9 SE, WA US","2010-09",,,,"15","10",,,,,,,,,,,"1.82",,,,"5.48",,,,,,,,
"US1WAPR0043","GIG HARBOR 0.9 SE, WA US","2010-10",,,,"14","8",,,,,,,,,,,"1.91",,,,"7.04",,,,,,,,
"US1WAPR0043","GIG HARBOR 0.9 SE, WA US","2010-12",,,,"25","19",,,,,,,,,,,"2.47",,,,"10.51",,,,,,,,
"US1WAKP0025","INDIANOLA 0.9 NNW, WA US","2010-01",,,,"24","16",,,,,,,,,,,"1.41",,,,"8.01",,,,,,,,
"US1WAKP0025","INDIANOLA 0.9 NNW, WA US","2010-02",,,,"20","11",,,,,,,,,,,"0.68",,,,"4.02",,,,,,,,
"US1WAKP0025","INDIANOLA 0.9 NNW, WA US","2010-03",,,,"16","8",,,,,,,,,,,"0.88",,,,"3.16",,,,,,,,
"US1WAKP0025","INDIANOLA 0.9 NNW, WA US","2010-04",,,,"16","4",,,,,,,,,,,"0.62",,,,"2.02",,,,,,,,
"US1WAKP0025","INDIANOLA 0.9 NNW, WA US","2010-05",,,,"21","13",,,,,,,,,,,"0.52",,,,"3.30",,,,,,,,
"US1WAKP0025","INDIANOLA 0.9 NNW, WA US","2010-06",,,,"16","9",,,,,,,,,,,"0.38",,,,"2.39",,,,,,,,
"US1WAKP0025","INDIANOLA 0.9 NNW, WA US","2010-07",,,,"6","1",,,,,,,,,,,"0.10",,,,"0.24",,,,,,,,
"US1WAKP0025","INDIANOLA 0.9 NNW, WA US","2010-08",,,,"8","2",,,,,,,,,,,"0.22",,,,"0.71",,,,,,,,
"US1WAKP0025","INDIANOLA 0.9 NNW, WA US","2010-09",,,,"18","7",,,,,,,,,,,"0.64",,,,"2.65",,,,,,,,
"US1WAKP0025","INDIANOLA 0.9 NNW, WA US","2010-10",,,,"12","7",,,,,,,,,,,"1.12",,,,"3.62",,,,,,,,
"US1WAKP0025","INDIANOLA 0.9 NNW, WA US","2010-11",,,,"18","11",,,,,,,,,,,"0.78",,,,"4.27",,,,,,,,
"US1WAKP0025","INDIANOLA 0.9 NNW, WA US","2010-12",,,,"21","15",,,,,,,,,,,"2.02",,,,"7.41",,,,,,,,
"USC00450872","BREMERTON, WA US","2010-01",,"0","0","25","20","0","0","0","1","0","0","0","31","0","0.0","1.63","54",,"640","12.87","0.0","44.3","49.2","39.5",,,,
"USC00450872","BREMERTON, WA US","2010-02",,"0","0","17","15","0","0","0","6","0","0","0","29","0","0.0","1.02","58",,"575","6.52","0.0","44.5","51.5","37.4",,,,
"USC00450872","BREMERTON, WA US","2010-03",,"0","0","17","10","0","0","0","3","0","1","0","27","0","0.0","1.30","70",,"569","5.33","0.0","46.7","55.5","37.8",,,,
"USC00450872","BREMERTON, WA US","2010-04",,"0","0","19","11","0","0","0","0","0","2","0","33","0","0.0","0.86","71",,"479","4.36","0.0","48.5","56.7","40.2",,,,
"USC00450872","BREMERTON, WA US","2010-05",,"0","0","15","7","0","0","0","0","0","4","0","34","0","0.0","0.89","72",,"382","2.72","0.0","52.7","61.5","43.8",,,,
"USC00450872","BREMERTON, WA US","2010-06",,"0","0","14","6","0","0","0","0","0","6","0","45","0","0.0","0.73","77",,"198","1.81","0.0","58.2","66.3","50.1",,,,
"USC00450872","BREMERTON, WA US","2010-07",,"56","56","4","1","0","0","0","0","0","22","3","47","0","0.0","0.26","93","94","94","0.30","0.0","63.8","75.3","52.2",,,,
"USC00450872","BREMERTON, WA US","2010-08",,"124","67","5","2","0","0","0","0","0","18","3","45","0","0.0","0.30","93","169","75","0.48","0.0","64.6","75.6","53.5",,,,
"USC00450872","BREMERTON, WA US","2010-09",,"131","7","17","9","0","0","0","0","0","8","0","45","0","0.0","0.93","82","325","155","4.02","0.0","59.9","67.2","52.6",,,,
"USC00450872","BREMERTON, WA US","2010-10",,"131","0","12","7","0","0","0","0","0","3","0","38","0","0.0","1.85","72","676","351","5.44","0.0","52.9","61.1","44.7",,,,
"USC00450872","BREMERTON, WA US","2010-11",,"131","0","20","13","2","1","0","6","2","1","0","15","2","2.0","1.54","70","1347","670","8.11","2.0","42.7","49.0","36.3",,,,
"USC00450872","BREMERTON, WA US","2010-12",,"131","0","22","20","0","0","0","8","0","0","0","21","0","0.0","5.45","55","2089","742","15.00","0.0","41.1","46.1","36.0",,,,
"US1WAPR0045","TACOMA 1.1 NW, WA US","2010-12",,,,"25","18",,,,,,,,,,,"1.62",,,,"8.54",,,,,,,,
"US1WASN0068","MONROE 0.6 SE, WA US","2010-04",,,,"19","11",,,,,,,,,,,"1.14",,,,"3.66",,,,,,,,
"US1WASN0068","MONROE 0.6 SE, WA US","2010-10",,,,"13","7",,,,,,,,,,,"1.04",,,,"2.86",,,,,,,,
"USC00456295","PALMER 3 ESE, WA US","2010-01",,"0","0","24","16","0","0","0","0","0","0","0","34","0","0.0","1.54","56",,"661","10.55","0.0","43.7","48.7","38.6",,,,
"USC00456295","PALMER 3 ESE, WA US","2010-02",,"0","0","21","13","0","0","0","3","0","0","0","29","0","0.0","0.71","58",,"572","4.71","0.0","44.6","51.7","37.5",,,,
"USC00456295","PALMER 3 ESE, WA US","2010-03",,"0","0","23","17","0","0","0","8","0","0","0","26","0","0.0","1.17","66",,"610","8.56","0.0","44.6","53.5","35.8",,,,
"USC00456295","PALMER 3 ESE, WA US","2010-04",,"0","0","24","18","0","0","0","1","0","1","0","31","0","0.0","1.29","72",,"553","7.57","0.0","46.6","54.4","38.7",,,,
"USC00456295","PALMER 3 ESE, WA US","2010-05",,"0","0","20","17","0","0","0","0","0","6","0","33","0","0.0","1.98","72",,"467","9.82","0.0","49.9","58.6","41.3",,,,
"USC00456295","PALMER 3 ESE, WA US","2010-06",,"0","0","20","12","0","0","0","0","0","5","0","41","0","0.0","1.48","75",,"291","7.83","0.0","55.0","63.0","47.0",,,,
"USC00456295","PALMER 3 ESE, WA US","2010-07",,"55","55","7","2","0","0","0","0","0","17","3","45","0","0.0","0.80","93","120","120","1.23","0.0","62.6","73.0","52.2",,,,
"USC00456295","PALMER 3 ESE, WA US","2010-08",,"120","65","11","6","0","0","0","0","0","15","2","44","0","0.0","1.67","96","257","137","2.90","0.0","62.7","72.5","52.9",,,,
"USC00456295","PALMER 3 ESE, WA US","2010-09",,"124","4","20","13","0","0","0","0","0","10","0","45","0","0.0","1.45","83","438","181","7.05","0.0","59.1","66.7","51.5",,,,
"USC00456295","PALMER 3 ESE, WA US","2010-10",,"124","0","21","13","0","0","0","0","0","2","0","35","0","0.0","1.60","72","856","418","8.03","0.0","51.1","57.9","44.3",,,,
"USC00456295","PALMER 3 ESE, WA US","2010-11",,"124","0","21","17","8","0","0","9","3","0","0","9","7","0.5","2.29","68","1556","699","12.28","7.5","40.9","46.4","35.3",,,,
"USC00456295","PALMER 3 ESE, WA US","2010-12",,"124","0","24","15","0","0","0","4","1","0","0","21","0","0.1","2.30","60","2330","774","12.53","0.1","39.2","43.4","35.1",,,,
"US1WAKG0028","REDMOND 1.0 N, WA US","2010-04",,,,"17","9",,,,,,,,,,,"0.81",,,,"3.56",,,,,,,,
"US1WAKG0028","REDMOND 1.0 N, WA US","2010-05",,,,"20","12",,,,,,,,,,,"0.88",,,,"4.90",,,,,,,,
"US1WAKG0028","REDMOND 1.0 N, WA US","2010-07",,,,"5","2",,,,,,,,,,,"0.14",,,,"0.45",,,,,,,,
"US1WAKG0028","REDMOND 1.0 N, WA US","2010-08",,,,"7","1",,,,,,,,,,,"0.25",,,,"0.48",,,,,,,,
"US1WAKG0028","REDMOND 1.0 N, WA US","2010-09",,,,"20","11",,,,,,,,,,,"0.89",,,,"4.25",,,,,,,,
"US1WAKG0028","REDMOND 1.0 N, WA US","2010-11",,,,"21","13",,,,,,,,,,,"0.98",,,,"4.81",,,,,,,,
"US1WAKG0028","REDMOND 1.0 N, WA US","2010-12",,,,"18","13",,,,,,,,,,,"2.75",,,,"8.44",,,,,,,,
"US1WAKP0020","BAINBRIDGE ISLAND 2.4 SW, WA US","2010-01",,,,"23","17",,,,,,,,,,,"1.52",,,,"9.23",,,,,,,,
"US1WAKP0020","BAINBRIDGE ISLAND 2.4 SW, WA US","2010-03",,,,"16","7",,,,,,,,,,,"0.95",,,,"3.22",,,,,,,,
"US1WAKP0020","BAINBRIDGE ISLAND 2.4 SW, WA US","2010-04",,,,"16","9",,,,,,,,,,,"0.58",,,,"3.01",,,,,,,,
"US1WAKP0020","BAINBRIDGE ISLAND 2.4 SW, WA US","2010-05",,,,"18","12",,,,,,,,,,,"0.64",,,,"4.15",,,,,,,,
"US1WAKP0020","BAINBRIDGE ISLAND 2.4 SW, WA US","2010-07",,,,"4","1",,,,,,,,,,,"0.21",,,,"0.31",,,,,,,,
"US1WAKP0020","BAINBRIDGE ISLAND 2.4 SW, WA US","2010-09",,,,"18","10",,,,,,,,,,,"0.85",,,,"4.06",,,,,,,,
"US1WAKG0025","ISSAQUAH 5.2 ESE, WA US","2010-01",,,,"20","16",,,,,,,,,,,"1.64",,,,"10.08",,,,,,,,
"US1WAKG0146","CARNATION 3.3 N, WA US","2010-12",,,,"24","17",,,,,,,,,,,"2.26",,,,"8.78",,,,,,,,
"US1WAKG0144","RENTON 5.2 SE, WA US","2010-11",,,,"22","15",,,,,,,,,,,"1.55",,,,"6.20",,,,,,,,
"US1WAKG0144","RENTON 5.2 SE, WA US","2010-12",,,,"22","15","0","0",,,,,,,"0","0.0","2.37",,,,"9.45","0.0",,,,,,,
"US1WAKG0024","EASTGATE 1.1 SW, WA US","2010-05",,,,"16","13",,,,,,,,,,,"0.52",,,,"3.32",,,,,,,,
"US1WAKG0024","EASTGATE 1.1 SW, WA US","2010-06",,,,"15","13",,,,,,,,,,,"0.62",,,,"3.77",,,,,,,,
"US1WAKG0024","EASTGATE 1.1 SW, WA US","2010-07",,,,"4","2",,"0",,,,,,,,"0.0","0.45",,,,"0.64","0.0",,,,,,,
"US1WAKG0024","EASTGATE 1.1 SW, WA US","2010-08",,,,"6","1",,,,,,,,,,,"0.27",,,,"0.46",,,,,,,,
"US1WAKG0024","EASTGATE 1.1 SW, WA US","2010-09",,,,"19","13",,,,,,,,,,,"0.90",,,,"4.31",,,,,,,,
"US1WAKG0024","EASTGATE 1.1 SW, WA US","2010-10",,,,"11","9",,,,,,,,,,,"1.65",,,,"5.00",,,,,,,,
"US1WAKG0024","EASTGATE 1.1 SW, WA US","2010-12",,,,"23","16",,,,,,,,,,,"3.08",,,,"10.28",,,,,,,,
"US1WAKG0142","SEATTLE 4.5 NNE, WA US","2010-04",,,,"19","9",,,,,,,,,,,"0.60",,,,"3.00",,,,,,,,
"US1WAKG0142","SEATTLE 4.5 NNE, WA US","2010-05",,,,"21","11",,,,,,,,,,,"0.60",,,,"3.55",,,,,,,,
"US1WAKG0142","SEATTLE 4.5 NNE, WA US","2010-06",,,,"15","10",,,,,,,,,,,"0.44",,,,"2.43",,,,,,,,
"US1WAKG0142","SEATTLE 4.5 NNE, WA US","2010-11",,,,"22","13",,,,,,,,,,,"1.03",,,,"4.67",,,,,,,,
"US1WAKG0143","NORTH BEND 5.4 ESE, WA US","2010-10",,,,"15","11",,,,,,,,,,,"1.79",,,,"7.77",,,,,,,,
"US1WAKG0143","NORTH BEND 5.4 ESE, WA US","2010-11",,,,"23","20",,,,,,,,,,,"1.79",,,,"10.04",,,,,,,,
"US1WAKG0143","NORTH BEND 5.4 ESE, WA US","2010-12",,,,"20","15",,,,,,,,,,,"2.84",,,,"11.97",,,,,,,,
"USC00458508","TOLT SOUTH FORK RESERVOIR, WA US","2010-01",,,,"25","17","0","0",,,,,,,"0","0.0","2.11",,,,"13.00","0.0",,,,,,,
"USC00458508","TOLT SOUTH FORK RESERVOIR, WA US","2010-02",,,,"17","16","0","0",,,,,,,"0","0.0","1.10",,,,"6.70","0.0",,,,,,,
"USC00458508","TOLT SOUTH FORK RESERVOIR, WA US","2010-03",,,,"22","18","3","2",,,,,,,"3","2.5","1.63",,,,"11.65","4.0",,,,,,,
"USC00458508","TOLT SOUTH FORK RESERVOIR, WA US","2010-04",,,,"23","19","4","3",,,,,,,"5","4.5","1.27",,,,"8.98","7.5",,,,,,,
"USC00458508","TOLT SOUTH FORK RESERVOIR, WA US","2010-05",,,,"23","19","1","1",,,,,,,"2","2.0","1.63",,,,"12.56","2.0",,,,,,,
"USC00458508","TOLT SOUTH FORK RESERVOIR, WA US","2010-06",,,,"22","16","0","0",,,,,,,"0","0.0","1.17",,,,"8.29","0.0",,,,,,,
"USC00458508","TOLT SOUTH FORK RESERVOIR, WA US","2010-07",,,,"5","5","0","0",,,,,,,"0","0.0","0.80",,,,"1.59","0.0",,,,,,,
"USC00458508","TOLT SOUTH FORK RESERVOIR, WA US","2010-08",,,,"11","5","0","0",,,,,,,"0","0.0","0.96",,,,"2.35","0.0",,,,,,,
"USC00458508","TOLT SOUTH FORK RESERVOIR, WA US","2010-09",,,,"23","17","0","0",,,,,,,"0","0.0","2.49",,,,"10.98","0.0",,,,,,,
"USC00458508","TOLT SOUTH FORK RESERVOIR, WA US","2010-10",,,,"16","13","0","0",,,,,,,"0","0.0","2.80",,,,"10.43","0.0",,,,,,,
"USC00458508","TOLT SOUTH FORK RESERVOIR, WA US","2010-11",,,,"25","23","8","3",,,,,,,"9","7.5","1.31",,,,"11.20","13.0",,,,,,,
"USC00458508","TOLT SOUTH FORK RESERVOIR, WA US","2010-12",,,,"25","18","4","3",,,,,,,"7","4.5","3.31",,,,"14.30","8.0",,,,,,,
"US1WAKP0016","SEABECK 3.8 SW, WA US","2010-01",,,,"27","18","0","0",,,,,,,"0","0.0","2.58",,,,"16.06","0.0",,,,,,,
"US1WAKP0016","SEABECK 3.8 SW, WA US","2010-02",,,,"18","10","0","0",,,,,,,"0","0.0","1.57",,,,"9.18","0.0",,,,,,,
"US1WAKP0016","SEABECK 3.8 SW, WA US","2010-05",,,,"18","11","0","0",,,,,,,"0","0.0","0.62",,,,"4.46","0.0",,,,,,,
"US1WAKP0016","SEABECK 3.8 SW, WA US","2010-06",,,,"15","6","0","0",,,,,,,"0","0.0","0.80",,,,"1.83","0.0",,,,,,,
"US1WAKP0016","SEABECK 3.8 SW, WA US","2010-09",,,,"18","11","0","0",,,,,,,"0","0.0","0.78",,,,"4.11","0.0",,,,,,,
"US1WAKP0016","SEABECK 3.8 SW, WA US","2010-10",,,,"15","11","0","0",,,,,,,"0","0.0","1.94",,,,"8.29","0.0",,,,,,,
"US1WAKP0016","SEABECK 3.8 SW, WA US","2010-12",,,,"22","18","0","0",,,,,,,"0","0.0","3.69",,,,"16.99","0.0",,,,,,,
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","2010-01",,,,"21","15",,,,,,,,,,,"0.84",,,,"7.09",,,,,,,,
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","2010-02",,,,"19","11",,,,,,,,,,,"0.82",,,,"4.68",,,,,,,,
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","2010-03",,,,"14","10",,,,,,,,,,,"0.89",,,,"3.59",,,,,,,,
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","2010-04",,,,"21","10",,,,,,,,,,,"0.64",,,,"3.48",,,,,,,,
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","2010-05",,,,"19","14",,,,,,,,,,,"0.49",,,,"3.35",,,,,,,,
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","2010-11",,,,"17","9",,,,,,,,,,,"0.59",,,,"3.37",,,,,,,,
"US1WAKP0018","SUQUAMISH 1.4 E, WA US","2010-12",,,,"24","18",,,,,,,,,,,"2.68",,,,"10.14",,,,,,,,
"US1WAKP0012","HANSVILLE 2.8 WNW, WA US","2010-12",,,,"24","13",,,,,,,,,,,"1.08",,,,"5.66",,,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","2010-01",,,,"24","17","0","0",,,,,,,"0","0.0","1.06",,,,"8.31","0.0",,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","2010-02",,,,"17","12","0","0",,,,,,,"0","0.0","0.46",,,,"3.30","0.0",,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","2010-03",,,,"20","15","0","0",,,,,,,"0","0.0","1.06",,,,"6.90","0.0",,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","2010-04",,,,"28","16","0","0",,,,,,,"0","0.0","1.21",,,,"6.90","0.0",,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","2010-05",,,,"24","16","0","0",,,,,,,"0","0.0","0.96",,,,"7.31","0.0",,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","2010-06",,,,"19","13","0","0",,,,,,,"0","0.0","1.12",,,,"5.25","0.0",,,,,,,
"USC00457773","SNOQUALMIE FALLS, WA US","2010-07",,,,,,"0","0",,,,,,,"0","0.0",,,,,,"0.0",,,,,,,
"US1WAKP0014","SILVERDALE 2.7 WSW, WA US","2010-01",,,,"26","17",,,,,,,,,,,"1.90",,,,"12.23",,,,,,,,
"US1WAKP0014","SILVERDALE 2.7 WSW, WA US","2010-02",,,,"19","13",,,,,,,,,,,"1.28",,,,"6.89",,,,,,,,
"US1WAKP0014","SILVERDALE 2.7 WSW, WA US","2010-03",,,,"18","9",,,,,,,,,,,"1.71",,,,"4.39",,,,,,,,
"US1WAKP0014","SILVERDALE 2.7 WSW, WA US","2010-04",,,,"17","11",,,,,,,,,,,"0.98",,,,"3.60",,,,,,,,
"US1WAKP0014","SILVERDALE 2.7 WSW, WA US","2010-05",,,,"19","13",,,,,,,,,,,"0.61",,,,"4.13",,,,,,,,
"US1WAKP0014","SILVERDALE 2.7 WSW, WA US","2010-06",,,,"13","8",,,,,,,,,,,"0.82",,,,"2.81",,,,,,,,
"US1WAKP0013","OLALLA 1.4 WNW, WA US","2010-01",,,,"22","17","0","0",,,,,,,"0","0.0","1.28",,,,"10.38","0.0",,,,,,,
"US1WAKP0013","OLALLA 1.4 WNW, WA US","2010-02",,,,"18","15","0","0",,,,,,,"0","0.0","0.66",,,,"5.41","0.0",,,,,,,
"US1WAKP0013","OLALLA 1.4 WNW, WA US","2010-03",,,,"19","12","0","0",,,,,,,"0","0.0","0.98",,,,"5.21","0.0",,,,,,,
"US1WAKP0013","OLALLA 1.4 WNW, WA US","2010-04",,,,"21","14",,,,,,,,,,,"0.87",,,,"4.67",,,,,,,,
"US1WAKP0013","OLALLA 1.4 WNW, WA US","2010-05",,,,"17","11",,,,,,,,,,,"0.57",,,,"3.84",,,,,,,,
"US1WAKP0013","OLALLA 1.4 WNW, WA US","2010-06",,,,"12","7",,,,,,,,,,,"0.98",,,,"2.70",,,,,,,,
"US1WAKP0013","OLALLA 1.4 WNW, WA US","2010-07",,,,"3","2",,,,,,,,,,,"0.64",,,,"0.78",,,,,,,,
"US1WAKP0013","OLALLA 1.4 WNW, WA US","2010-08",,,,"4","2",,,,,,,,,,,"0.40",,,,"0.61",,,,,,,,
"US1WAKP0013","OLALLA 1.4 WNW, WA US","2010-09",,,,"15","10",,,,,,,,,,,"1.56",,,,"5.39",,,,,,,,
"US1WAKP0013","OLALLA 1.4 WNW, WA US","2010-10",,,,"15","11",,,,,,,,,,,"1.96",,,,"7.76",,,,,,,,
"US1WAKP0013","OLALLA 1.4 WNW, WA US","2010-11",,,,"26","15",,,,,,,,,,,"1.69",,,,"6.73",,,,,,,,
"US1WAKP0013","OLALLA 1.4 WNW, WA US","2010-12",,,,"24","18",,,,,,,,,,,"4.64",,,,"13.00",,,,,,,,
"US1WAKG0018","BELLEVUE 1.6 NNE, WA US","2010-02",,,,"16","11",,,,,,,,,,,"0.52",,,,"2.61",,,,,,,,
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","2010-01","7.6","0","0","19","11",,,"0","0","0","0","0","34",,,"0.76","59","2667","554","4.21",,"46.5","50.6","42.5","180","160","40.9","60"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","2010-02","6.5","0","0","19","9",,,"0","1","0","0","0","32",,,"0.34","57","3188","521","2.20",,"46.4","51.9","40.9","190","200","31.1","39"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","2010-03","8.5","0","0","15","6",,,"0","2","0","0","0","31",,,"0.55","68","3743","555","2.67",,"47.1","54.0","40.2","180","190","38.9","55"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","2010-04","8.3","0","0","20","8",,,"0","1","0","1","0","31",,,"0.79","72","4228","484","2.93",,"48.8","55.1","42.6","190","190","45.0","62"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","2010-05","6.9","0","0","17","7",,,"0","0","0","1","0","36",,,"0.93","72","4628","400","3.09",,"52.1","58.9","45.2","180","190","38.0","47"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","2010-06","5.1","0","0","18","11",,,"0","0","0","4","0","46",,,"0.67","75","4872","244","3.93",,"56.9","63.4","50.3","200","200","31.1","39"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","2010-07","4.7","39","39","5","0",,,"0","0","0","19","0","50",,,"0.06","87","108","108","0.14",,"62.8","71.7","53.8","190","10","15.0","21"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","2010-08","4.9","92","52","8","5",,,"0","0","0","16","1","50",,,"1.41","91","213","104","2.63",,"63.3","71.7","55.0","160","170","25.1","35"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","2010-09","6.3","97","5","22","10",,,"0","0","0","6","0","47",,,"0.48","76","371","158","3.52",,"59.9","65.7","54.1","190","180","25.9","32"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","2010-10","6.9","97","0","21","6",,,"0","0","0","0","0","36",,,"0.53","68","738","368","2.42",,"53.1","58.8","47.5","200","200","38.9","48"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","2010-11","7.4","97","0","24","10",,,"0","5","3","1","0","14",,,"0.61","72","1395","657","3.12",,"43.1","47.6","38.6","170","150","29.1","41"
"USW00024222","EVERETT SNOHOMISH CO AIRPORT, WA US","2010-12","8.7","97","0","22","17",,,"0","3","0","0","0","22",,,"0.96","55","2090","695","5.59",,"42.6","46.7","38.5","190","190","38.0","58"
"US1WAKG0137","SHORELINE 1.7 NW, WA US","2010-02",,,,"15","11",,,,,,,,,,,"0.62",,,,"3.23",,,,,,,,
"US1WAKG0137","SHORELINE 1.7 NW, WA US","2010-03",,,,"16","9",,,,,,,,,,,"1.22",,,,"3.74",,,,,,,,
"US1WAKG0137","SHORELINE 1.7 NW, WA US","2010-04",,,,"19","7",,,,,,,,,,,"0.61",,,,"3.36",,,,,,,,
"US1WAKG0137","SHORELINE 1.7 NW, WA US","2010-05",,,,"19","9",,,,,,,,,,,"0.79",,,,"3.36",,,,,,,,
"US1WAKG0137","SHORELINE 1.7 NW, WA US","2010-06",,,,"15","10",,,,,,,,,,,"0.38",,,,"2.33",,,,,,,,
"US1WAKG0137","SHORELINE 1.7 NW, WA US","2010-07",,,,"2","1",,,,,,,,,,,"0.19",,,,"0.26",,,,,,,,
