"STATION","NAME","DATE","AWND","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08"
"US1GADK0034","ATLANTA 5.6 ENE, GA US","2015-01-11",,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1GADK0034","ATLANTA 5.6 ENE, GA US","2015-01-12",,,"0.08",,,,,,,,,,,,,,,,,,,,
"US1GADK0034","ATLANTA 5.6 ENE, GA US","2015-01-13",,,"0.05",,,,,,,,,,,,,,,,,,,,
"US1GADK0034","ATLANTA 5.6 ENE, GA US","2015-01-14",,,"0.02",,,,,,,,,,,,,,,,,,,,
"US1GADK0034","ATLANTA 5.6 ENE, GA US","2015-01-15",,,"0.13",,,,,,,,,,,,,,,,,,,,
"US1GADK0034","ATLANTA 5.6 ENE, GA US","2015-01-16",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0034","ATLANTA 5.6 ENE, GA US","2015-01-17",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0034","ATLANTA 5.6 ENE, GA US","2015-01-18",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0034","ATLANTA 5.6 ENE, GA US","2015-01-19",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0034","ATLANTA 5.6 ENE, GA US","2015-01-20",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0034","ATLANTA 5.6 ENE, GA US","2015-02-03",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0034","ATLANTA 5.6 ENE, GA US","2015-02-04",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0034","ATLANTA 5.6 ENE, GA US","2015-02-05",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0034","ATLANTA 5.6 ENE, GA US","2015-02-06",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0034","ATLANTA 5.6 ENE, GA US","2015-02-07",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0034","ATLANTA 5.6 ENE, GA US","2015-02-08",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0034","ATLANTA 5.6 ENE, GA US","2015-02-11",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0034","ATLANTA 5.6 ENE, GA US","2015-02-12",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0034","ATLANTA 5.6 ENE, GA US","2015-02-13",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0034","ATLANTA 5.6 ENE, GA US","2015-02-14",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0034","ATLANTA 5.6 ENE, GA US","2015-02-15",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0034","ATLANTA 5.6 ENE, GA US","2015-02-16",,,"1.00",,,,,,,,,,,,,,,,,,,,
"US1GADK0034","ATLANTA 5.6 ENE, GA US","2015-02-22",,,"0.37",,,,,,,,,,,,,,,,,,,,
"US1GADK0034","ATLANTA 5.6 ENE, GA US","2015-05-03",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GADK0034","ATLANTA 5.6 ENE, GA US","2015-05-25",,,"1.90",,,,,,,,,,,,,,,,,,,,
"US1GADK0034","ATLANTA 5.6 ENE, GA US","2015-08-20",,,"0.51",,,,,,,,,,,,,,,,,,,,
"US1GADK0034","ATLANTA 5.6 ENE, GA US","2015-09-27",,,"0.12",,,,,,,,,,,,,,,,,,,,
"US1GADK0034","ATLANTA 5.6 ENE, GA US","2015-10-13",,,"0.10",,,,,,,,,,,,,,,,,,,,
"US1GADK0034","ATLANTA 5.6 ENE, GA US","2015-11-03",,,"0.02",,,,,,,,,,,,,,,,,,,,
"US1GADK0034","ATLANTA 5.6 ENE, GA US","2017-07-12",,,"0.22",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-05-01",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-05-02",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-05-03",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-05-04",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-05-05",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-05-06",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-05-07",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-05-08",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-05-09",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-05-10",,,"0.54",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-05-11",,,"0.68",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-05-12",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-05-13",,,"0.02",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-05-14",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-05-15",,,"1.13",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-05-16",,,"0.02",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-05-17",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-05-18",,,"0.05",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-05-19",,,"0.60",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-05-20",,,"0.04",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-05-21",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-05-22",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-05-23",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-05-24",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-05-25",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-05-26",,,"0.12",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-05-27",,,"0.19",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-05-28",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-05-29",,,"0.07",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-05-30",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-05-31",,,"0.03",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-06-01",,,"0.03",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-06-02",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-06-03",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-06-04",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-06-05",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-06-06",,,"0.57",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-06-07",,,"0.09",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-06-08",,,"0.38",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-06-09",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-06-10",,,"0.23",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-06-11",,,"0.32",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-06-12",,,"0.42",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-06-13",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-06-14",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-06-15",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-06-16",,,"0.02",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-06-17",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-06-18",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-06-19",,,"0.03",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-06-20",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-06-21",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-06-22",,,"0.25",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-06-23",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-06-24",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-06-25",,,"0.30",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-06-26",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-06-27",,,"0.33",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-06-28",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-06-29",,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-06-30",,,"0.04",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-07-01",,,"0.70",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-07-02",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-07-03",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-07-04",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-07-05",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-07-06",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-07-07",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-07-08",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-07-09",,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-07-10",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-07-11",,,"0.03",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-07-12",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-07-13",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-07-14",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-07-15",,,"0.31",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-07-16",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-07-17",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-07-18",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-07-19",,,"1.90",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-07-20",,,"0.72",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-07-21",,,"1.33",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-07-22",,,"0.02",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-07-23",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-07-24",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-07-25",,,"0.30",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-07-26",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-07-27",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-07-28",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-07-29",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-07-30",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-07-31",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-08-01",,,"0.18",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-08-02",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-08-03",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-08-04",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-08-05",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-08-06",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-08-07",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-08-08",,,"0.34",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-08-09",,,"1.62",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-08-10",,,"0.18",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-08-11",,,"0.02",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-08-12",,,"0.03",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-08-13",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-08-14",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-08-15",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-08-16",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-08-17",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-08-18",,,"0.03",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-08-19",,,"0.30",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-08-20",,,"0.07",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-08-21",,,"0.14",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-08-22",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-08-23",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-08-24",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-08-25",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-08-26",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-08-27",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-08-28",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-08-29",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-08-30",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-08-31",,,"0.14",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-09-01",,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-09-02",,,"0.03",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-09-03",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-09-04",,,"0.81",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-09-05",,,"0.19",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-09-06",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-09-07",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-09-08",,,"0.86",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-09-09",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-09-10",,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-09-11",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-09-12",,,"0.22",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-09-13",,,"0.09",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-09-14",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-09-15",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-09-16",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-09-17",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-09-18",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-09-19",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-09-20",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-09-21",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-09-22",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-09-23",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-09-24",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-09-25",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-09-26",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-09-27",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-09-28",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-09-29",,,"0.02",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-09-30",,,"0.09",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-10-01",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-10-02",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-10-03",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-10-04",,,"0.56",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-10-05",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-10-06",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-10-07",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-10-08",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-10-09",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-10-10",,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-10-11",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-10-12",,,"0.51",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-10-13",,,"0.09",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-10-14",,,"0.68",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-10-15",,,"0.83",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-10-16",,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-10-17",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-10-18",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-10-19",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-10-20",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-10-21",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-10-22",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-10-23",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-10-24",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-10-25",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-10-26",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-10-27",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-10-28",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-10-29",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-10-30",,,"0.25",,,,,,,,,,,,,,,,,,,,
"US1GAFT0024","ATLANTA 2.3 NE, GA US","2014-10-31",,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,
